country,country_name,category,genre_id,rank,app_id,app_name,developer,url,price,averageUserRating,userRatingCount,primaryGenreName,description,launch_date,update_date
gb,United Kingdom,Kids,36,11,632064380,Vinted: Shop & sell pre-loved,Vinted Limited,https://apps.apple.com/gb/app/vinted-shop-sell-pre-loved/id632064380?uo=4,0.0,4.91195,3014003,Shopping,"The idea is simple: you sell your pre-loved stuff to other members who’ll love it again. They get the thrill of unboxing a great find, you get more space at home. It's look-good, do-good, feel-good, for everyone. 

Selling is easy and free
Snap photos of your item, describe it, and set your price. You keep 100% of what you earn.  
• Cash in on your pre-loved clothes, homeware and appliances, electronics, collectables, kids’ toys, and more. 
• Watch your earnings grow. Send your money straight to your bank account. 
• Buyers cover shipping costs. You get prepaid labels that make things simple. 

Shop new-again finds 				
Feel proud of your second-hand discoveries, from designer gems to great-value tech. 
• Fast finds, long-lasting love. There’s a Vinted category for almost everything, use filters to speed up shopping. 
• We’ve got your back. When you buy on Vinted, we cover you with Buyer Protection. For a small fee, you’ll get a refund if your item is lost, damaged in delivery, or significantly not as described. 
• Choose a shipping carrier and have your order sent to your home or a convenient pick-up point.  

Get added confidence
There are 2 verification services on Vinted to give you peace of mind when trading more expensive pieces. 
Item Verification for designer fashion
Have selected items checked for authenticity by our team of experts. 
Electronics Verification 
For certain tech items, get the functionality, condition, and authenticity verified. 
You’ll only receive items that pass the check, or get a refund. Opt to buy verification during checkout. 

There’s a diverse community of second-hand enthusiasts waiting to meet you. Chat with your fellow members, get updates, and manage your orders all in one place. 

Come join us
TikTok: https://www.tiktok.com/@vinted 
Instagram: https://www.instagram.com/vinted
Find out more in our Help Centre: https://www.vinted.co.uk/help",2013-04-11T17:12:20Z,2025-11-17T13:12:36Z
gb,United Kingdom,Kids,36,12,1488269261,"Whatnot: Shop, Sell, Connect",Whatnot Inc.,https://apps.apple.com/gb/app/whatnot-shop-sell-connect/id1488269261?uo=4,0.0,4.70699,22245,Shopping,"Whatnot is the largest live shopping platform in the UK, Europe, and US — we’re a marketplace bringing millions together to shop, sell, and connect around the things they love. From bags to beauty, comics to coins, sneakers to streetwear, and vintage to vinyl—we’ve got it all. Explore 250+ categories, including electronics, sports and Pokémon cards, fashion, plants, jewellery, and more. 

FIND INCREDIBLE DEALS ON NAME BRANDS - Join hundreds of thousands of sellers to shop deep discounts from your fashion favourites and everyday essentials. From brands you know and love, to emerging and hard-to-find specialty products. Whatnot has a deal on whatever you’re looking for.

SHOPPING HAS NEVER BEEN MORE FUN - Whether you’re getting in on fast-paced auctions, incredible flash sales, live show giveaways, searching through the marketplace, or jumping into the chat—you’ve never had this much fun shopping. Whatnot has brought the best of shopping in-person online. 

INTERESTED IN SELLING ON WHATNOT? Last year, small businesses generated more than £2.5 billion in sales on Whatnot. Make more by selling live, join Whatnot today.",2019-12-06T08:00:00Z,2025-11-17T17:05:21Z
gb,United Kingdom,Kids,36,13,983156458,Microsoft Authenticator,Microsoft Corporation,https://apps.apple.com/gb/app/microsoft-authenticator/id983156458?uo=4,0.0,4.64555,136221,Productivity,"Use Microsoft Authenticator for easy, secure sign-ins for all your online accounts using multi-factor authentication, passwordless, or password autofill. You also have additional account management options for your Microsoft personal, work or school accounts.

Getting started with multi-factor authentication

Multi factor authentication (MFA)provides a second layer of security. When enabled, during login after entering your password, you’ll be asked for an additional way to prove it’s really you. Either approve the notification sent to the Microsoft Authenticator, or enter the one-time password (OTP) generated by the app. The OTP codes have a 30 second timer counting down. This timer is so you never have to use the same time-based one-time password (TOTP) twice and you don’t have to remember the number. The OTP doesn’t require you to be connected to a network, and it won’t drain your battery. You can add multiple accounts to your app, including non-Microsoft accounts like Facebook, Amazon, Dropbox, Google, LinkedIn, GitHub, and more.

Getting started with passwordless

Use your phone, not your password, to log into your Microsoft account. Just enter your username, then approve the notification sent to your phone. Your fingerprint, face ID, or PIN will provide a second layer of security in this two-step verification process. After you’ve signed in with two factor authentication (2FA), you’ll have access to all your Microsoft products and services, such as Outlook, OneDrive, Office, and more.

Getting started with autofill

Microsoft Authenticator app can also autofill passwords for you. Sign-in on the Passwords tab inside the Authenticator app with your personal Microsoft account to start syncing passwords, including the passwords saved in Microsoft Edge. Make Microsoft Authenticator the default autofill provider and start autofilling passwords on apps and sites you visit on your mobile. Your passwords are protected with multi-factor authentication in the app. You will need to prove yourself with your fingerprint, face ID, or PIN to access and autofill passwords on your mobile. You can also import passwords from Google Chrome and other password managers.

Microsoft personal, work or school accounts

Sometimes your work or school might ask you to install the Microsoft Authenticator when accessing certain organization resources. You will need to register your device to your organization through the app and add your work or school account. Microsoft Authenticator supports cert-based authentication by issuing a certificate on your device. This will let your organization know that the sign-in request is coming from a trusted device and help you seamlessly and securely access additional Microsoft apps and services without needing to log into each.",2015-05-30T09:25:44Z,2025-11-13T23:54:23Z
gb,United Kingdom,Kids,36,14,1113153706,Microsoft Teams,Microsoft Corporation,https://apps.apple.com/gb/app/microsoft-teams/id1113153706?uo=4,0.0,4.66228,746735,Business,"Whether you’re connecting with your community for an upcoming activity or working with teammates on a project, Microsoft Teams helps bring people together so that they can get things done. It’s the only app that has communities, events, chats, channels, meetings, storage, tasks, and calendars in one place—so you can easily connect and manage access to information. Get your community, family, friends, or workmates together to accomplish tasks, share ideas, and make plans. Join audio and video calls in a secure setting, collaborate in documents, and store files and photos with built-in cloud storage. You can do it all in Microsoft Teams. 

Easily connect with anyone: 
• Skype is now part of Teams. Continue where you left off with your chats, calls and contacts in Microsoft Teams Free. 
• Meet securely with communities, teammates, family, or friends.
• Set up a meeting within seconds and invite anyone by sharing a link or calendar invite. 
• Chat 1-1 or to your entire community, @mention people in chats to get their attention. 
• Create a dedicated community to discuss specific topics and make plans*.
• Work closely and collaborate by keeping conversations organized by specific topics and projects with teams and channels.
• Video or audio call anyone directly in Teams or instantly convert a group chat to a call. 
• Use GIFs, emojis, and message animations to express yourself when words aren’t enough.
 
Accomplish plans and projects together: 
• Send photos and videos in chats to quickly and easily share important moments.
• Use cloud storage to access shared documents and files on the go. 
• Organize shared content in a community — events, photos, links, files —so you don’t have to waste time searching*. 
• Get the most out of your meetings by using screen share, whiteboard, or breakout in virtual rooms.
• Manage access to information and ensure the right people have access to the right info, even when people join and leave projects.
• Use task lists to stay on top of projects and plans - assign tasks, set due dates, and cross off items to keep everyone on the same page. 

Designed to give you peace of mind: 
• Securely collaborate with others while maintaining control over your data.
• Keep communities safe by allowing owners to remove inappropriate content or members*.
• Enterprise-level security and compliance you expect from Microsoft 365**. 

*Available when using Microsoft Teams with your Microsoft account.

**Commercial features of this app require a paid Microsoft 365 commercial subscription or a trial subscription of Microsoft Teams for work. If you’re not sure about your company’s subscription or the services you have access to, visit Office.com/Teams to learn more or contact your IT department. 

By downloading Teams, you agree to the license (see aka.ms/eulateamsmobile) and privacy terms (see aka.ms/privacy). For support or feedback, email us at mtiosapp@microsoft.com. EU Contract Summary: aka.ms/EUContractSummary

Consumer Health Data Privacy Policy   
https://go.microsoft.com/fwlink/?linkid=2259814",2016-11-02T21:19:53Z,2025-11-19T10:48:46Z
gb,United Kingdom,Kids,36,15,1500855883,CapCut - Photo & Video Editor,BYTEDANCE PTE. LTD.,https://apps.apple.com/gb/app/capcut-photo-video-editor/id1500855883?uo=4,0.0,4.60828,172085,Photo & Video,"CapCut offers easy-to-use video editing functions, in-APP fonts and effects, advanced features such as keyframe animation, smooth slow-motion, chroma key, and stabilization, to help you capture and snip moments.

Create fancy videos with other unique features: auto captions, text-to-speech, motion tracking, and background removal. Show your personality and go viral on TikTok, YouTube, Instagram, WhatsApp, and Facebook!

FEATURES
Basic video editing
• Trim and shorten clips and split or merge videos.
• Adjust video speed from 0.1x to 100x, and apply speed curves to clips.
• Animate video clips with incredible zoom in/out effects.
• Highlight the best moments with the freeze feature.
• Explore transition options with awesome effects on and between clips.

Advanced video editor
• Keyframe video animation is available for all settings.
• Edit videos to create smooth slow-motion with the optical flow feature and speed curve tool.
• Use the chroma key to remove specific colors from videos.
• Easy to arrange and preview clips on multi-track timeline.
• The stabilizing feature keeps video footage steady.

Intelligent features
• Auto captions: automate speech recognition and subtitles in videos.
• Text-to-speech: apply text-to-speech in multiple languages and voices.
• Background removal: automatically remove backgrounds.

Text & Stickers
• Add text to videos with different fonts and styles, choose unique text templates. Fonts can be imported locally.
• Subtitles can be added to the timeline of video tracks and can be moved and adjusted in one step.

Trending Effects & Filters
• Match video content with diverse filters that are updated weekly with the latest trends.
• Edit videos with hundreds of trending effects, including Glitch, Blur, 3D, etc.
• Add movie-style video filters or adjust video brightness, contrast, etc.

Music & Sound Effects
• Add millions of music clips and sound effects to videos.
• Extract audio, clips, and recordings from videos.

Easy to Share
• Custom video export resolution, HD video editor supports 4K 60fps exports and smart HDR.
• Adjust the format and share with your friends on social media platforms.

CapCut is an all-in-one video editor and video maker application with everything you need to create stunning, high-quality videos. Beginners can get started with CapCut in a matter of seconds, while advanced users can enjoy all the functions they need to edit videos. 

Terms of Service —
https://www.capcut.com/clause/terms-of-service

Privacy Policy —
https://www.capcut.net/clause/privacy

Contact Us
Any questions about CapCut? Please contact us at capcut.support@bytedance.com.
Facebook: https://www.facebook.com/capcutapp
Instagram: https://www.instagram.com/capcutapp
YouTube: https://www.youtube.com/capcutofficial
TikTok: https://www.tiktok.com/@capcut",2020-04-14T07:00:00Z,2025-11-07T03:36:46Z
gb,United Kingdom,Kids,36,16,514561561,HMRC,HMRC,https://apps.apple.com/gb/app/hmrc/id514561561?uo=4,0.0,4.79183,209684,Finance,"Take control of your money and tax with the HMRC app
It’s secure, free to download, and easy to use. Get on it, and join millions of people already saving time with the HMRC app.
Key Features: 
- Quick setup: sign in using face recognition, fingerprint scan, or a six-digit PIN 
- Stay in control: check your tax code and see your pay before it even shows in your bank, so you know you're paying the right amount
- Claim a tax refund: find out if you’re due any tax back from us and quickly claim a refund if you’re owed one 
- Check your State Pension: see how much State Pension you could get, when you can get it and how to increase it, if you can 
- Self Assessment: a safe and secure way to make Self Assessment payments and get information you'll need to file 
- Child Benefit support: claim, manage, and update your Child Benefit details 
- National Insurance: find and save your National Insurance number so you have it when you need it 
- Go paperless: opt to receive key messages from HMRC online

Download the HMRC app today and stay on top of your money and taxes",2012-05-28T07:00:00Z,2025-11-06T14:24:41Z
gb,United Kingdom,Kids,36,17,1115120118,Klarna | Pay your way,Klarna Bank AB,https://apps.apple.com/gb/app/klarna-pay-your-way/id1115120118?uo=4,0.0,4.86857,381477,Shopping,"FLEXIBLE WAYS TO PAY
Choose to pay in 3 interest-free instalments, pay the full amount, in 30 days or with financing.¹

¹ UK: Klarna’s Pay in 3/Pay in 30 days are unregulated credit agreements. Klarna Financing is regulated if it charges interest or lasts over 12 months. It is not regulated if it’s 0% interest and 12 months or less. Borrowing more than you can afford or paying late may negatively impact your financial status and ability to obtain credit. 18+, UK residents only. Klarna’s Regulated Financing has a representative APR of 21.9% (fixed).

¹ Ireland: Please shop responsibly. 18+ ROI residents only. Credit subject to status. APR 0%. Missed payments may incur a fee and affect your ability to use Klarna in the future. T&Cs apply. https://www.klarna.com/ie/terms-and-conditions/. 

SHOP ANYWHERE IN THE KLARNA APP
Access Klarna's flexible payment options anywhere - shop at your favorite stores and split your purchase with the payment plan that suits you.

UP TO 10% CASHBACK
Shop in the app and earn up to 10% cashback. Get cashback at hundreds of stores in the app.²

² Klarna Cashback Rewards are awarded as points which can be redeemed for a credit to your Klarna Balance and other benefits. Earn cashback on Klarna App purchases. Klarna balance account required. Cashback issuance depends on store approval and may be affected by cookie settings, combining offers, product exclusions, or other factors beyond our control. Klarna may get a commission. Limitations, terms and conditions apply.

SHOP WITH THE KLARNA CARD
Pay with Klarna anywhere Visa is accepted. Pay now or pay later with the card. No fees and no credit impact to apply.³ 

³ UK & Ireland: A paid Klarna Membership is required for a physical card. Klarna Membership offered for a monthly fee. Cancel any time in the Klarna app. Exclusions, conditions, and limitations apply to membership benefits like Klarna Membership cashback. Klarna Membership Terms apply.

UNLOCK YOUR KLARNA BALANCE
Add money to your balance and pay flexibly, anywhere you shop. Get instant refunds, earn cashback at eligible stores, and convert your cashback as a credit in your balance.⁴

⁴ Ireland: Account covered by the Swedish deposit guarantee scheme. Max. compensation per customer: SEK 1,050,000. National Debt Office makes compensation available within 7 business days from the date a right to compensation accrues. Read more here.

USE KLARNA WITH APPLE PAY
Split the cost with Klarna on Apple Pay, available in-store and online.

FIND THE BEST PRICE, EVERY TIME
Search for any product and instantly compare prices across stores.

HASSLE-FREE RETURNS
Need to send something back? Report a return right in the app. We’ll pause your purchase so you don’t have to pay in the meantime.

TRACK ALL YOUR DELIVERIES
Get real-time updates, arrival times, and pickup photos—right in the Klarna app.

24/7 CUSTOMER SERVICE
Use our chat in the Klarna app for 24/7 support.",2016-06-22T13:33:00Z,2025-11-17T10:32:04Z
gb,United Kingdom,Kids,36,18,284815942,Google - More ways to search,Google LLC,https://apps.apple.com/gb/app/google-more-ways-to-search/id284815942?uo=4,0.0,4.61655,463273,Utilities,"The Google app keeps you in the know about things that matter to you. Find quick answers, explore your interests and stay up to date with Discover.

• Use your camera to identify what you're looking at – whether that's a colourful butterfly, a spiky plant or anything else you're curious about.
• Translate over 100 languages on things like street signs, menus and any other words you can point your camera at.
• See something you like? Use your camera to find out where you can buy it.
• Refine your camera searches by adding words – whether you want those shoes but in 'blue', or want to learn how to 'repair' that broken piece on your bicycle.
• Search by singing, even when you've forgotten the lyrics. Hum a song into the Google app to find out what it is.
• Use your camera for homework help. With step-by-step guides and videos, you can learn ways to solve maths, chemistry, biology and physics problems.


Get personalised updates in Discover:
• Stay in the know about topics that interest you.
• Start your morning with weather and top news.
• Get real-time updates on sports, films and events.
• Know as soon as your favourite artists drop new albums.
• Get stories about your interests and hobbies.
• Follow interesting topics, straight from Search results.


Search safely and securely:
• All searches in the Google app are protected by encrypting the connection between your device and Google.
• Privacy controls are easy to find and use. Tap your profile picture to access your menu and delete recent search history from your account with one click.
• Search takes a proactive approach to filtering webspam to help ensure that you see safe, high-quality results.


More ways to access Google:
• Google Search widget — search from your home screen or lock screen with the new Google widget. Choose from two widgets, giving you a quick access search bar in both sizes, and other search shortcuts to choose from such as Lens, Voice and Incognito in the medium-sized widget.


Learn more about what the Google app can do for you: http://www.google.com/search/about

Privacy policy: https://www.google.com/policies/privacy

Your feedback helps us to create products that you'll love. Join a user research study here:

https://goo.gl/kKQn99",2019-02-12T08:00:00Z,2025-11-17T00:10:48Z
gb,United Kingdom,Kids,36,19,878577184,SHEIN-Shopping Online,ROADGET BUSINESS PTE. LTD.,https://apps.apple.com/gb/app/shein-shopping-online/id878577184?uo=4,0.0,4.51902,129757,Shopping,"Everything you love, now at your fingertips!

SHEIN is an affordable online shopping platform offering rich items and trendy goods. Discovering pretty items, trying new things and sharing with others,  SHEIN is dedicated to meet all your needs in life and works as your one-stop shopping destination! We take pride in satisfying our customers and bringing them the best shopping experience.

Inspire yourself with SHEIN right now!

Save you more
- Register and get £3 includes sale
- Free limited-time delivery and free returns within 30 Days（*conditions apply）
- Daily flash sales on many items 

Wide selections
- Fun, easy shopping with wide selections
- Browse by New Arrivals, Trends, Category, Best Sellers and more

Considerate services
- Get first access to sale alerts and promotional discounts
- Now accepting PayPal and major Credit Cards 
- Style now, pay later! Choose Afterpay to pay in 4 interest-free payments.
- 24/7 Customer Service and Live Chat available

Contact us:
Facebook:  https://www.facebook.com/SHEINOFFICIAL/
Instagram: https://www.instagram.com/sheinofficial/
Email: dispute@shein.com


The app needs the following access permissions when it is running on your device:

-	Optional permission(s):

o	Notification: it will allow us to send push notifications to your device.

o	Camera: the camera function is required when you need to capture photos and videos and upload them to the app.

o	Photo and video: it will enable you to upload photos and videos from your device to the app.

o	Location: where the relevant service is available, it enables location based services on your device. 
(This is not used in Korea.)

o	Calendar: it enables you to sync the SHEIN LIVE events to your device calendar. 

o	Microphone: when you try to capture videos using Camera function, the app will also need the microphone access permission to capture the voice. 

※ Even if you do not grant optional access permissions, you can still use SHEIN service, except for the functions related to those permissions.",2014-05-20T03:45:36Z,2025-11-14T02:34:36Z
gb,United Kingdom,Kids,36,20,368677368,Uber - Request a ride,"Uber Technologies, Inc.",https://apps.apple.com/gb/app/uber-request-a-ride/id368677368?uo=4,0.0,4.86955,1568287,Travel,"Join the millions of riders who trust Uber for their everyday travel needs. Whether you’re running an errand across town or exploring a city far from home, getting there should be easy.

FIND THE RIDE YOU WANT
Find the perfect ride right at your fingertips! Uber is here to make your journey stress-free and enjoyable, whether you're requesting a taxi for a trip or arranging a train journey.

Pick from a wide range of travel options that the Uber app has to offer including:
UberX: Affordable, everyday rides
Lux: Luxury cars with top-rated drivers for premium travel experiences
Electric: Sustainable rides in electric vehicles for eco-friendly trips
UberXL: Rides for groups up to 6, perfect for family trips
Comfort: Newer cars with extra legroom to enhance your travel
Uber Pet: Ride with your pet
Reserve: Choose your exact pickup time up to 90 days in advance for planned trips
Exec: High-end cars with top-rated drivers, ideal for business travel
2-wheels: You can also bike or ride a scooter with the Uber app. Find a scooter to start riding today for quick trips
Assist: Special assistance from trained drivers for accessible travel
Access: Wheelchair accessible vehicles ensuring inclusivity in travel
Black Cab: travel with the iconic London taxi

UPFRONT PRICING
With Uber, you no longer need to worry about hidden costs or unexpected surprises. As you enter your destination in the app, you get upfront pricing and the estimated time of arrival, whether it's a taxi ride or train. 

SAFETY TOGETHER
Safety is a top priority at Uber. We have established comprehensive safety features to help ensure every rider and driver feels secure and comfortable in their travel and on trips.

AFFORDABLE PRICING
We’re doing all we can to make our pricing as transparent as possible.
Split Fare: Don’t worry about doing the math later—split the cost evenly while you’re still on the ride.

JOIN UBER ONE FOR EXCLUSIVE PERKS
Benefit from £0 Delivery Fee and up to 5% off eligible delivery and pickup orders, 5-10% off eligible rides, and £5 credit if our Latest Arrival Estimate on your order is off. Other fees & terms apply. For more details see uber.com/uberone.

RESERVE RIDES IN ADVANCE
Need a ride at a specific time? No problem! Uber allows you to reserve rides in advance, so you can plan your day with confidence. Extra wait time included to meet your ride. Cancel at no charge up to 60 minutes in advance.

TRAVEL
Get train, coach, and flight ticketing right on the Uber app. Get 10% back in Uber Credits and collect Avios when you book train, coach, and Eurostar trips. No booking fee. Make any flight flexible and refundable and avoid flight travel stress with flight disruption protection.

GO GREEN
Uber is committed to building a sustainable future for our cities. With a growing fleet of electric and hybrid vehicles, you can choose eco-friendly rides to reduce your carbon footprint.

RENT CARS
Whether you need a car today or later, the online booking experience will help you find the right vehicle for a family vacation, a weekend getaway, airport travel, and more. Get great prices & selection from the best rental companies.

MORE FEATURES
Delivery: Order food from your favourite restaurants through Uber Eats. Stock up on groceries, shop pharmacy, convenience, and pet supplies, and get them all delivered.
Uber Boat: Get fast, reliable river boat services in London. For commuters and visitors. Routes run from 24 piers across the capital.
Uber for Business: Manage and track business travel, meal programs, and more on one dashboard.

Uber is available in the following cities: London, Manchester, Leeds, Glasgow, and more. Check if Uber is available in your city at https://www.uber.com/cities. Stay updated on the latest news, promotions, and offers by following us on Twitter at https://twitter.com/uber and liking us on Facebook at https://www.facebook.com/uber. Uber content/messages human- or machine-translated as per device settings; accuracy not guaranteed.",2010-05-21T03:11:23Z,2025-11-17T14:30:34Z
gb,United Kingdom,Kids,36,21,1629050566,GOV.UK ID Check,Government Digital Service,https://apps.apple.com/gb/app/gov-uk-id-check/id1629050566?uo=4,0.0,4.6677,181026,Utilities,"GOV.UK ID Check is a secure way to confirm your identity when you sign in to a government service with GOV.UK One Login. It works by matching your face to your photo ID.

Before you start 
You can use any of the following types of photo ID:
 • UK photocard driving licence 
 • UK passport 
 • non-UK passport with a biometric chip
 • UK biometric residence permit (BRP)
 • UK biometric residence card (BRC)
 • UK Frontier Worker permit (FWP)

You can use an expired BRP, BRC or FWP up to 18 months after its expiry date.

You will also need:
 • a well-lit area where you can take a good quality photograph 
 • an iPhone 8 or newer
 • iOS 16.7 or higher

How it works

If your photo ID is a driving licence you will:
 • take a photo of your driving licence
 • scan your face using your phone

If your photo ID is a passport, BRP, BRC or FWP you will:
 • take a photo of your photo ID
 • scan the biometric chip in your photo ID using your phone
 • scan your face using your phone

What happens next
The app only helps confirm your identity. You will return to the website of the government service you were accessing to view the results of your identity check.

Privacy and security
Your personal information will not be stored in the app, or on the phone when you finish using it. We collect your data securely and delete it when it is no longer needed.",2022-08-01T07:00:00Z,2025-11-05T12:56:10Z
gb,United Kingdom,Kids,36,22,446079916,ITVX,ITV PLC,https://apps.apple.com/gb/app/itvx/id446079916?uo=4,0.0,4.61106,800842,Entertainment,"Join the UK’s freshest streaming service, featuring your favourite ITV shows spanning various genres such as Sport, Film, Comedy, Drama, Reality, and Factual. Enjoy complete box sets, fast channels, and exclusive new ITVX shows. Upgrade to ITVX Premium for additional content from BritBox and StudioCanal, plus an ad-free viewing experience.

Terms:https://www.itv.com/terms/articles/itvxtermsofuse

*Ad-free applies to our on demand library only and programmes may contain ITV promotions where contractually required. Live TV plays with ads.",2011-06-30T07:00:00Z,2025-11-18T09:11:03Z
gb,United Kingdom,Kids,36,23,436672029,AliExpress Shopping App,Alibaba.com Singapore E-Commerce Private Limited,https://apps.apple.com/gb/app/aliexpress-shopping-app/id436672029?uo=4,0.0,4.69076,123571,Shopping,"Black Friday starts here — score huge deals on the AliExpress app right now. AliExpress brings millions of items across fashion, electronics, home, beauty and more, all in one easy app so you can grab Black Friday discounts, flash sales and app-only coupons.

Find top brands, unique finds and everyday essentials at great prices. Read honest buyer reviews, compare sellers, and use smart search and filters to find exactly what you want. With AliExpress you get personalized recommendations, saved wishlists, price-drop alerts and curated collections tailored to your tastes.

We make shopping safe and simple. AliExpress protects your purchase with secure payments, buyer protection and easy returns. Track orders in real time, get delivery updates, and choose fast shipping options when you need items quickly. Chat with sellers or our support team right from the app.

Don’t miss limited-time Black Friday deals, exclusive app offers and flash events — AliExpress updates promotions constantly so you can save more. Whether you’re hunting for gifts, seasonal styles, or must-have gadgets, AliExpress puts endless choice and value in your pocket.

Download the AliExpress app today, join millions of shoppers, and enjoy worry-free shopping during Black Friday and all year round. Great finds and huge savings are just a tap away on AliExpress.",2011-05-27T02:51:53Z,2025-11-18T02:52:42Z
gb,United Kingdom,Kids,36,24,389581236,Tesco Grocery & Clubcard,Tesco Plc,https://apps.apple.com/gb/app/tesco-grocery-clubcard/id389581236?uo=4,0.0,4.81409,1213038,Shopping,"Get more power in your pocket with the Tesco Grocery and Clubcard app. It makes online and in-store supermarket shopping quicker and more convenient than ever. Shop from up to 50,000 grocery products, including all the brands you love. Choose from Home Delivery, Click+Collect or our super fast delivery service, Whoosh*, and get your supermarket grocery shopping when, where and how you want. And with with our new online Marketplace, you can now shop 1,000s more products from our trusted brand partners, delivered straight to your door by post or courier.


In our app, you'll find everything you love about Tesco Clubcard ready to use in one scan of your Clubcard barcode when you shop in your local supermarket or express store. Save more with exclusive Clubcard Prices. Collect Clubcard points when you shop for groceries online and in-store. Turn your points into Clubcard vouchers and spend them straight from your app. Spend your vouchers on your groceries or get 2x their value to use with our Reward Partners, including everything from days out to a Disney+ subscription. Join Clubcard Christmas Savers and budget for your best festive celebration yet. Plus, use your Clubcard to unlock exclusive subscriptions including Clubcard Plus and Delivery Saver and get even better value.


F&F Clothing

Shop the ranges you know and love, delivered straight to your door by courier. Collect Clubcard points on every order and track deliveries right from the app.

Discover Tesco Marketplace

Check out the exciting new way to enjoy even more from Tesco in our online Marketplace. Shop 1,000s of products from our trusted brand partners, delivered straight to your door by post or courier. With free delivery on orders over £50, Clubcard points on everything you buy and full order tracking in the app, shopping has never been simpler or more rewarding.


What's more, we've added tools to help you shop smarter. Check your local store has what you need before you visit with Stock Check. Make a list right in your app and use it while you shop in store. And add your favourites straight to your online basket.



Never miss a deal

With Clubcard in your app, all deals and Clubcard Prices are right there on your home screen. So you'll always see the best offers on products you love.


Do more of what you love for less

Get 2x your Clubcard voucher value to spend with Reward Partners on fun days out with the family, dinner with friends, gym membership and much more.


Get your shopping how, when and where you want it

Choose from Home Delivery, Click+Collect and Whoosh super fast delivery and get your shopping in the way that suits you best.


Change your order when it suits you

Forgotten something? You can add or remove items from your order and choose a different delivery slot up until 11.45pm the evening before it’s due.


Get handy order updates

We’ll send you reminders when your order is due, how long you have to make changes and more. Just opt-in to push notifications


Check we've got what you need before you visit

Baking a cake and run out of eggs? With Stock Check, you can now check if the products you need are available in your local store.


Make a list with live stock info

You can make a shopping lists that includes live stock information from your local store. And when you’re in store, your list is always at your fingertips.


Build your basket straight from your favourites

We save your favourites, usual purchases and previous orders to make shopping even quicker.


Enjoy easier online shopping

We’re here to help all of our customers. Our app is fully accessible with VoiceOver functionality and support for larger font sizes.


Sign in quickly and securely

Add fingerprint or face recognition to make signing in even quicker. And two factor authentication via SMS adds extra account protection.


Help us get better

We're always making updates and improvements based on your feedback.",2010-09-09T07:00:00Z,2025-11-17T08:10:37Z
gb,United Kingdom,Kids,36,25,335187483,Amazon Shopping,Amazon Europe Core SARL,https://apps.apple.com/gb/app/amazon-shopping/id335187483?uo=4,0.0,4.80439,1073875,Shopping,"Comprehensive
Quickly search, get product details, read reviews and purchase millions of products available from Amazon.co.uk, Amazon.com.be and other merchants.

Convenient
Sign in with your existing Amazon account to access your basket, payment and shipping options. No need to create a new account to manage your 1-Click settings and wish lists, track your orders and use your Prime membership benefits. Shop just as you do on the web.
 
Fast
Compare prices and check availability instantly by scanning a barcode, snapping a picture or typing your search. 
 
Secure
All purchases are routed through Amazon's secure servers.
 
Universal
Shop Amazon.co.uk, Amazon.de, Amazon.es, Amazon.fr, Amazon.com, Amazon.it, Amazon.cn, Amazon.co.jp or Amazon.com.be from a single app.

By using this app, you agree to Amazon’s Conditions of Use (www.amazon.co.uk/conditionsofuse or www.amazon.com.be/conditionsofuse). Please see our Privacy Notice (www.amazon.co.uk/privacynotice or www.amazon.com.be/privacynotice), our Cookies Notice (www.amazon.co.uk/cookies or www.amazon.com.be/cookies) and our Interest-Based Ads Notice (www.amazon.co.uk/interestbasedads or ou www.amazon.com.be/interestbasedads).

If your device supports TrueDepth technology, the app will use your device camera to detect your facial movements only while using certain features such as virtually try-on products like sunglasses. All information processed using this technology remains on your device and is not otherwise stored, processed or shared by Amazon.",2009-10-24T01:13:17Z,2025-11-10T20:17:01Z
